Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,18,3191,4195,13.54,0.75,1.314634911,17,30,0.532748355,0.429082241,0,0,1944,712,0.01,0.01901524,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,112,192,0.76,0.25,1.714285714,2,4,1.785714286,1.5625,0,0,55,12,0.01,0.0633226,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,136,139,0.56,0.28,1.022058824,2,2,1.470588235,1.438848921,0,0,41,28,0.01,0.01999661,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,17,0.07,0.00,1.0625,0,0,0,0,0,0,0,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,12,0.07,0.00,0,0,0,0,0,0,0,2,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,4,0.04,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,1,1,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,23,4807,5380,17.09,0.74,1.119201165,23,29,0.4784689,0.427509294,0,0,4070,1244,0.01,0.01373677,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,1584,1877,7.48,0.47,1.184974747,14,23,0.883838384,0.852424081,0,0,530,188,0.01,0.03978385,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,21,0.07,0.00,0,0,0,0,0,0,0,1,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,497,497,1.74,0.87,1,2,2,0.402414487,0.402414487,0,0,127,64,0.01,0.02718519,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,304,375,1.04,0.00,1.233552632,0,0,0,0,0,0,136,48,0.01,0.02166482,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,96,188,0.84,0.42,1.958333333,2,3,2.083333333,1.063829787,0,0,26,16,0.01,0.05249554,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,104,154,0.71,0.24,1.480769231,2,3,1.923076923,1.948051948,0,0,35,20,0.01,0.03549698,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,13,0.10,0.00,0,0,0,0,0,0,0,5,4,0.01,0.02499787,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,5,5,0.05,0.00,1,0,0,0,0,0,0,5,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,3,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,11,1064,1145,4.04,0.37,1.07612782,10,17,0.939849624,0.96069869,0,0,413,192,0.01,0.02103988,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,88,98,0.28,0.14,1.113636364,2,2,2.272727273,2.040816327,0,0,40,12,0.01,0.0233313,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.02,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,8,0.05,0.00,1,0,0,0,0,0,0,4,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,15,0.05,0.00,1.875,0,0,0,0,0,0,1,1,0.01,0.04999565,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,20,0.05,0.00,0,0,0,0,0,0,0,1,1,0.01,0.04999565,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,112,155,1.02,0.34,1.383928571,2,3,1.785714286,1.935483871,0,0,35,16,0.01,0.06374446,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,264,310,1.02,0.51,1.174242424,2,2,0.757575758,0.64516129,0,0,105,46,0.01,0.02217198,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,495,495,2.14,0.71,1,3,3,0.606060606,0.606060606,0,0,156,68,0.01,0.03146785,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,664,902,3.12,0.78,1.358433735,4,5,0.602409639,0.44345898,0,0,322,116,0.01,0.02689421,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,1288,1634,7.08,1.42,1.26863354,5,5,0.388198758,0.305997552,0,0,504,226,0.01,0.03132471,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,9,1064,1311,6.04,0.67,1.232142857,8,16,0.751879699,0.686498856,0,0,198,102,0.01,0.05921054,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,18,3656,4373,15.69,0.87,1.196115974,18,26,0.492341357,0.411616739,0,0,3046,1078,0.01,0.01455347,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,10,1072,1355,5.85,0.58,1.263992537,9,12,0.839552239,0.73800738,0,0,204,102,0.01,0.05734797,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,43,7200,8848,36.36,0.85,1.228888889,42,53,0.583333333,0.485985533,0,0,3307,1290,0.01,0.0281836,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,51,7408,9085,36.69,0.72,1.22637689,45,66,0.607451404,0.561364887,0,0,3540,1382,0.01,0.02654618,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,33,5088,6115,26.36,0.80,1.201847484,31,38,0.60927673,0.539656582,0,0,1646,692,0.01,0.03808918,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,14,3904,4776,17.83,1.27,1.223360656,14,20,0.358606557,0.293132328,0,0,3383,1062,0.01,0.01678762,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,17,2808,3711,13.15,0.77,1.321581197,16,21,0.56980057,0.458097548,0,0,1691,628,0.01,0.02093767,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,9,1280,1705,7.75,0.86,1.33203125,9,13,0.703125,0.527859238,0,0,510,196,0.01,0.03953739,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,23,5168,6420,28.64,1.25,1.242260062,23,33,0.44504644,0.358255452,0,0,1476,722,0.01,0.03966414,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,11,960,963,3.28,0.30,1.003125,10,12,1.041666667,1.142263759,0,0,362,174,0.01,0.01884894,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,14,0.06,0.00,0,0,0,0,0,0,0,2,2,0.01,0.0299974,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,6,6,0.03,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,480,501,1.91,0.95,1.04375,2,3,0.416666667,0.399201597,0,0,171,64,0.01,0.02984116,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-14,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,24,2936,3817,13.41,0.56,1.30006812,21,34,0.715258856,0.628766047,0,0,1732,678,0.01,0.01977704,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,24,24,0.05,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,296,312,0.97,0.00,1.054054054,0,0,0,0,0,0,118,48,0.01,0.02020658,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,104,127,0.43,0.00,1.221153846,0,0,0,0,0,0,28,24,0.01,0.01791511,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-14,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,104,187,0.93,0.93,1.798076923,1,2,0.961538462,0.534759358,0,0,39,16,0.01,0.05811996,2021-11-14,2021-11-14,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,2744,3549,12.92,0.99,1.293367347,13,18,0.473760933,0.366300366,0,0,1107,431,0.01,0.02997406,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,1472,1802,7.98,0.50,1.224184783,14,18,0.951086957,0.887902331,0,0,329,144,0.01,0.0554116,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,776,931,4.63,0.36,1.199742268,10,13,1.288659794,1.396348013,0,0,146,72,0.01,0.06429968,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,768,876,2.99,0.60,1.140625,5,7,0.651041667,0.570776256,0,0,173,78,0.01,0.03832983,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,440,499,1.59,0.32,1.134090909,5,5,1.136363636,1.002004008,0,0,81,41,0.01,0.03877694,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,72,131,0.62,0.62,1.819444444,1,1,1.388888889,0.763358779,0,0,23,10,0.01,0.06199433,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,320,343,1.12,1.12,1.071875,1,2,0.3125,0.29154519,0,0,65,26,0.01,0.04307299,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,23,3928,4268,15.71,0.68,1.086558045,23,30,0.585539715,0.538894096,0,0,1722,638,0.01,0.02462157,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,56,85,0.30,0.15,1.517857143,2,2,3.571428571,2.352941176,0,0,10,7,0.01,0.04285323,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,11,0.03,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,5,5,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,18,0.04,0.00,1.125,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,716,951,5.07,1.27,1.328212291,4,6,0.558659218,0.420609884,0,0,103,64,0.01,0.07921875,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,37,5216,6339,28.15,0.76,1.21529908,37,44,0.709355828,0.583688279,0,0,850,408,0.01,0.06898879,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,220,290,1.03,0.52,1.318181818,1,2,0.454545455,0.689655172,0,0,88,27,0.01,0.03814815,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,3,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,7,0.04,0.00,1.75,0,0,0,0,0,0,4,1,0.01,0.04,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,11,0.07,0.00,1.375,0,0,0,0,0,0,1,1,0.01,0.07,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,17,0.10,0.00,1.0625,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,64,90,0.43,0.43,1.40625,1,1,1.5625,1.111111111,0,0,21,9,0.01,0.04777778,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,136,163,0.91,0.23,1.198529412,4,5,2.941176471,2.45398773,0,0,42,21,0.01,0.04333333,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,388,429,1.55,1.55,1.105670103,1,4,0.257731959,0.233100233,0,0,57,31,0.01,0.05,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-13,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,47,7463,8356,33.31,0.71,1.119656974,46,62,0.616374112,0.562470081,0,0,2098,839,0.01,0.0396984,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,740,867,3.35,1.68,1.171621622,2,2,0.27027027,0.230680507,0,0,172,79,0.01,0.04240506,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,1444,1616,7.26,0.91,1.119113573,8,11,0.55401662,0.495049505,0,0,315,134,0.01,0.0541791,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,2748,3158,12.49,0.78,1.149199418,15,22,0.545851528,0.506649778,0,0,866,358,0.01,0.03488827,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,19,3272,3947,16.65,0.88,1.206295844,18,25,0.550122249,0.481378262,0,0,1421,536,0.01,0.03106343,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,31,4440,5360,26.01,0.84,1.207207207,29,46,0.653153153,0.578358209,0,0,783,381,0.01,0.06826772,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,43,6944,7961,35.08,0.82,1.146457373,38,61,0.547235023,0.540133149,0,0,1638,677,0.01,0.05181684,2021-11-13,2021-11-13,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-13,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-13,2021-11-13,0
